exptDate,plateID,cellLine,ECID,PLF_num,Well,Row,Column,Cell.Nucleus,conc,resp.ratio
2012-03-24,1,DS1,2012-03-24_1_DS1,8,B05,B,5,23887,2.00E-08,0.510823483
2012-03-24,1,DS1,2012-03-24_1_DS1,8,C05,C,5,24735,2.00E-08,0.528957962
2012-03-24,1,DS1,2012-03-24_1_DS1,8,D05,D,5,22635,2.00E-08,0.484049464
2012-03-24,1,DS1,2012-03-24_1_DS1,8,A04,A,4,17805,2.00E-07,0.380759916
2012-03-24,1,DS1,2012-03-24_1_DS1,8,B04,B,4,17170,2.00E-07,0.367180441
2012-03-24,1,DS1,2012-03-24_1_DS1,8,C04,C,4,16916,2.00E-07,0.361748651
2012-03-24,1,DS1,2012-03-24_1_DS1,8,D04,D,4,16475,2.00E-07,0.352317867
2012-03-24,1,DS1,2012-03-24_1_DS1,8,A03,A,3,16537,2.00E-06,0.353643737
2012-03-24,1,DS1,2012-03-24_1_DS1,8,B03,B,3,16307,2.00E-06,0.348725187
2012-03-24,1,DS1,2012-03-24_1_DS1,8,C03,C,3,16897,2.00E-06,0.361342336
2012-03-24,1,DS1,2012-03-24_1_DS1,8,D03,D,3,15838,2.00E-06,0.338695622
2012-03-24,1,DS2,2012-03-24_1_DS2,8,E11,E,11,58485,0,1.008749046
2012-03-24,1,DS2,2012-03-24_1_DS2,8,F11,F,11,57827,0,0.997399865
2012-03-24,1,DS2,2012-03-24_1_DS2,8,G11,G,11,57908,0,0.998796952
2012-03-24,1,DS2,2012-03-24_1_DS2,8,H11,H,11,57691,0,0.995054137
2012-03-24,1,DS2,2012-03-24_1_DS2,8,E10,E,10,57759,2.00E-13,0.996227001
2012-03-24,1,DS2,2012-03-24_1_DS2,8,F10,F,10,57173,2.00E-13,0.986119675
2012-03-24,1,DS2,2012-03-24_1_DS2,8,G10,G,10,58049,2.00E-13,1.00122892
2012-03-24,1,DS2,2012-03-24_1_DS2,8,H10,H,10,56020,2.00E-13,0.966232736
2012-03-24,1,DS2,2012-03-24_1_DS2,8,E09,E,9,55225,2.00E-12,0.952520579
2012-03-24,1,DS2,2012-03-24_1_DS2,8,F09,F,9,58387,2.00E-12,1.007058742
2012-03-24,1,DS2,2012-03-24_1_DS2,8,G09,G,9,55913,2.00E-12,0.9643872
2012-03-24,1,DS2,2012-03-24_1_DS2,8,H09,H,9,55247,2.00E-12,0.952900035
2012-03-24,1,DS2,2012-03-24_1_DS2,8,E08,E,8,57695,2.00E-11,0.995123129
2012-03-24,1,DS2,2012-03-24_1_DS2,8,F08,F,8,60137,2.00E-11,1.037242735
2012-03-24,1,DS2,2012-03-24_1_DS2,8,G08,G,8,56902,2.00E-11,0.981445468
2012-03-24,1,DS2,2012-03-24_1_DS2,8,H08,H,8,53615,2.00E-11,0.924751305
2012-03-24,1,DS2,2012-03-24_1_DS2,8,E07,E,7,56448,2.00E-10,0.973614878
2012-03-24,1,DS2,2012-03-24_1_DS2,8,F07,F,7,56380,2.00E-10,0.972442014
2012-03-24,1,DS2,2012-03-24_1_DS2,8,G07,G,7,56446,2.00E-10,0.973580382
2012-03-24,1,DS2,2012-03-24_1_DS2,8,H07,H,7,50176,2.00E-10,0.865435447
2012-03-24,1,DS2,2012-03-24_1_DS2,8,E06,E,6,60018,2.00E-09,1.035190224
2012-03-24,1,DS2,2012-03-24_1_DS2,8,F06,F,6,63744,2.00E-09,1.099456257
2012-03-24,1,DS2,2012-03-24_1_DS2,8,G06,G,6,60753,2.00E-09,1.047867501
2012-03-24,1,DS2,2012-03-24_1_DS2,8,H06,H,6,55271,2.00E-09,0.953313987
2012-03-24,1,DS2,2012-03-24_1_DS2,8,E05,E,5,42709,2.00E-08,0.736644661
2012-03-24,1,DS2,2012-03-24_1_DS2,8,F05,F,5,41689,2.00E-08,0.719051705
2012-03-24,1,DS2,2012-03-24_1_DS2,8,G05,G,5,41262,2.00E-08,0.711686811
2012-03-24,1,DS2,2012-03-24_1_DS2,8,H05,H,5,36287,2.00E-08,0.625878031
2012-03-24,1,DS2,2012-03-24_1_DS2,8,E04,E,4,24924,2.00E-07,0.429889052
2012-03-24,1,DS2,2012-03-24_1_DS2,8,F04,F,4,25022,2.00E-07,0.431579356
2012-03-24,1,DS2,2012-03-24_1_DS2,8,G04,G,4,24556,2.00E-07,0.42354179
2012-03-24,1,DS2,2012-03-24_1_DS2,8,H04,H,4,22320,2.00E-07,0.384975271
2012-03-24,1,DS2,2012-03-24_1_DS2,8,E03,E,3,24484,2.00E-06,0.422299934
2012-03-24,1,DS2,2012-03-24_1_DS2,8,F03,F,3,23448,2.00E-06,0.40443101
2012-03-24,1,DS2,2012-03-24_1_DS2,8,G03,G,3,22439,2.00E-06,0.387027782
2012-03-24,1,DS2,2012-03-24_1_DS2,8,H03,H,3,20873,2.00E-06,0.36001742
2012-03-24,2,DS3,2012-03-24_2_DS3,8,A11,A,11,19739,0,0.866705452
2012-03-24,2,DS3,2012-03-24_2_DS3,8,B11,B,11,22499,0,0.987892293
2012-03-24,2,DS3,2012-03-24_2_DS3,8,C11,C,11,25125,0,1.103195425
2012-03-24,2,DS3,2012-03-24_2_DS3,8,D11,D,11,23736,0,1.04220683
2012-03-24,2,DS3,2012-03-24_2_DS3,8,A10,A,10,20691,2.00E-13,0.908506131
2012-03-24,2,DS3,2012-03-24_2_DS3,8,B10,B,10,23589,2.00E-13,1.035752313
2012-03-24,2,DS3,2012-03-24_2_DS3,8,C10,C,10,25341,2.00E-13,1.112679612
2012-03-24,2,DS3,2012-03-24_2_DS3,8,D10,D,10,24652,2.00E-13,1.08242681
2012-03-24,2,DS3,2012-03-24_2_DS3,8,A09,A,9,19745,2.00E-12,0.866968902
2012-03-24,2,DS3,2012-03-24_2_DS3,8,B09,B,9,22454,2.00E-12,0.985916421
2012-03-24,2,DS3,2012-03-24_2_DS3,8,C09,C,9,24282,2.00E-12,1.066180748
2012-03-24,2,DS3,2012-03-24_2_DS3,8,D09,D,9,23842,2.00E-12,1.046861107
2012-03-24,2,DS3,2012-03-24_2_DS3,8,A08,A,8,20120,2.00E-11,0.883434505
2012-03-24,2,DS3,2012-03-24_2_DS3,8,B08,B,8,23702,2.00E-11,1.040713949
2012-03-24,2,DS3,2012-03-24_2_DS3,8,C08,C,8,24987,2.00E-11,1.097136083
2012-03-24,2,DS3,2012-03-24_2_DS3,8,D08,D,8,25756,2.00E-11,1.130901547
2012-03-24,2,DS3,2012-03-24_2_DS3,8,A07,A,7,19445,2.00E-10,0.853796419
2012-03-24,2,DS3,2012-03-24_2_DS3,8,B07,B,7,22056,2.00E-10,0.968440927
2012-03-24,2,DS3,2012-03-24_2_DS3,8,C07,C,7,25464,2.00E-10,1.11808033
2012-03-24,2,DS3,2012-03-24_2_DS3,8,D07,D,7,23620,2.00E-10,1.03711347
2012-03-24,2,DS3,2012-03-24_2_DS3,8,A06,A,6,18710,2.00E-09,0.821523837
2012-03-24,2,DS3,2012-03-24_2_DS3,8,B06,B,6,21647,2.00E-09,0.950482442
2012-03-24,2,DS3,2012-03-24_2_DS3,8,C06,C,6,24602,2.00E-09,1.080231397
2012-03-24,2,DS3,2012-03-24_2_DS3,8,D06,D,6,24828,2.00E-09,1.090154667
2012-03-24,2,DS3,2012-03-24_2_DS3,8,A05,A,5,10694,2.00E-08,0.469555099
2012-03-24,2,DS3,2012-03-24_2_DS3,8,B05,B,5,14253,2.00E-08,0.625824652
2012-03-24,2,DS3,2012-03-24_2_DS3,8,C05,C,5,15651,2.00E-08,0.687208422
2012-03-24,2,DS3,2012-03-24_2_DS3,8,D05,D,5,15050,2.00E-08,0.660819548
2012-03-24,2,DS3,2012-03-24_2_DS3,8,A04,A,4,7657,2.00E-07,0.336205666
2012-03-24,2,DS3,2012-03-24_2_DS3,8,B04,B,4,8402,2.00E-07,0.368917332
2012-03-24,2,DS3,2012-03-24_2_DS3,8,C04,C,4,9051,2.00E-07,0.397413803
2012-03-24,2,DS3,2012-03-24_2_DS3,8,D04,D,4,10318,2.00E-07,0.453045588
2012-03-24,2,DS3,2012-03-24_2_DS3,8,A03,A,3,7140,2.00E-06,0.313505088
2012-03-24,2,DS3,2012-03-24_2_DS3,8,B03,B,3,8084,2.00E-06,0.3549545
2012-03-24,2,DS3,2012-03-24_2_DS3,8,C03,C,3,9239,2.00E-06,0.405668558
2012-03-24,2,DS3,2012-03-24_2_DS3,8,D03,D,3,8955,2.00E-06,0.393198608
2012-03-24,2,DS4,2012-03-24_2_DS4,8,E11,E,11,17102,0,0.995590226
2012-03-24,2,DS4,2012-03-24_2_DS4,8,F11,F,11,18729,0,1.090305773
2012-03-24,2,DS4,2012-03-24_2_DS4,8,G11,G,11,17286,0,1.006301757
2012-03-24,2,DS4,2012-03-24_2_DS4,8,H11,H,11,15594,0,0.907802244
2012-03-24,2,DS4,2012-03-24_2_DS4,8,E10,E,10,17914,2.00E-13,1.042860677
2012-03-24,2,DS4,2012-03-24_2_DS4,8,F10,F,10,19437,2.00E-13,1.131521882
2012-03-24,2,DS4,2012-03-24_2_DS4,8,G10,G,10,18337,2.00E-13,1.067485555
2012-03-24,2,DS4,2012-03-24_2_DS4,8,H10,H,10,16761,2.00E-13,0.975738965
2012-03-24,2,DS4,2012-03-24_2_DS4,8,E09,E,9,16818,2.00E-12,0.979057211
2012-03-24,2,DS4,2012-03-24_2_DS4,8,F09,F,9,19071,2.00E-12,1.110215249
2012-03-24,2,DS4,2012-03-24_2_DS4,8,G09,G,9,17641,2.00E-12,1.026968025
2012-03-24,2,DS4,2012-03-24_2_DS4,8,H09,H,9,16288,2.00E-12,0.948203344
2012-03-24,2,DS4,2012-03-24_2_DS4,8,E08,E,8,16529,2.00E-11,0.962233121
2012-03-24,2,DS4,2012-03-24_2_DS4,8,F08,F,8,19490,2.00E-11,1.134607268
2012-03-24,2,DS4,2012-03-24_2_DS4,8,G08,G,8,16608,2.00E-11,0.966832094
2012-03-24,2,DS4,2012-03-24_2_DS4,8,H08,H,8,16548,2.00E-11,0.963339203
2012-03-24,2,DS4,2012-03-24_2_DS4,8,E07,E,7,16105,2.00E-10,0.937550028
2012-03-24,2,DS4,2012-03-24_2_DS4,8,F07,F,7,17447,2.00E-10,1.015674346
2012-03-24,2,DS4,2012-03-24_2_DS4,8,G07,G,7,15733,2.00E-10,0.915894107
2012-03-24,2,DS4,2012-03-24_2_DS4,8,H07,H,7,14725,2.00E-10,0.857213547
2012-03-24,2,DS4,2012-03-24_2_DS4,8,E06,E,6,18187,2.00E-09,1.058753329
2012-03-24,2,DS4,2012-03-24_2_DS4,8,F06,F,6,17984,2.00E-09,1.046935716
2012-03-24,2,DS4,2012-03-24_2_DS4,8,G06,G,6,17951,2.00E-09,1.045014626
2012-03-24,2,DS4,2012-03-24_2_DS4,8,H06,H,6,14338,2.00E-09,0.834684403
2012-03-24,2,DS4,2012-03-24_2_DS4,8,E05,E,5,15684,2.00E-08,0.91304158
2012-03-24,2,DS4,2012-03-24_2_DS4,8,F05,F,5,17817,2.00E-08,1.037213838
2012-03-24,2,DS4,2012-03-24_2_DS4,8,G05,G,5,16176,2.00E-08,0.941683282
2012-03-24,2,DS4,2012-03-24_2_DS4,8,H05,H,5,14538,2.00E-08,0.846327371
2012-03-24,2,DS4,2012-03-24_2_DS4,8,E04,E,4,7672,2.00E-07,0.446624267
2012-03-24,2,DS4,2012-03-24_2_DS4,8,F04,F,4,9196,2.00E-07,0.535343686
2012-03-24,2,DS4,2012-03-24_2_DS4,8,G04,G,4,8146,2.00E-07,0.474218102
2012-03-24,2,DS4,2012-03-24_2_DS4,8,H04,H,4,7336,2.00E-07,0.42706408
2012-03-24,2,DS4,2012-03-24_2_DS4,8,E03,E,3,9040,2.00E-06,0.526262171
2012-03-24,2,DS4,2012-03-24_2_DS4,8,F03,F,3,8459,2.00E-06,0.492439347
2012-03-24,2,DS4,2012-03-24_2_DS4,8,G03,G,3,8285,2.00E-06,0.482309965
2012-03-24,2,DS4,2012-03-24_2_DS4,8,H03,H,3,6706,2.00E-06,0.39038873
2012-03-24,3,DS5,2012-03-24_3_DS5,8,A11,A,11,13200,0,0.813170904
2012-03-24,3,DS5,2012-03-24_3_DS5,8,B11,B,11,17406,0,1.072276725
2012-03-24,3,DS5,2012-03-24_3_DS5,8,C11,C,11,17090,0,1.052809906
2012-03-24,3,DS5,2012-03-24_3_DS5,8,D11,D,11,17235,0,1.061742465
2012-03-24,3,DS5,2012-03-24_3_DS5,8,A10,A,10,14181,2.00E-13,0.873604288
2012-03-24,3,DS5,2012-03-24_3_DS5,8,B10,B,10,18435,2.00E-13,1.135667093
2012-03-24,3,DS5,2012-03-24_3_DS5,8,C10,C,10,18231,2.00E-13,1.123099906
2012-03-24,3,DS5,2012-03-24_3_DS5,8,D10,D,10,16839,2.00E-13,1.037347338
2012-03-24,3,DS5,2012-03-24_3_DS5,8,A09,A,9,13991,2.00E-12,0.861899555
2012-03-24,3,DS5,2012-03-24_3_DS5,8,B09,B,9,17168,2.00E-12,1.057615007
2012-03-24,3,DS5,2012-03-24_3_DS5,8,C09,C,9,19090,2.00E-12,1.176017619
2012-03-24,3,DS5,2012-03-24_3_DS5,8,D09,D,9,18734,2.00E-12,1.154086646
2012-03-24,3,DS5,2012-03-24_3_DS5,8,A08,A,8,13693,2.00E-11,0.843541606
2012-03-24,3,DS5,2012-03-24_3_DS5,8,B08,B,8,18418,2.00E-11,1.134619827
2012-03-24,3,DS5,2012-03-24_3_DS5,8,C08,C,8,19539,2.00E-11,1.20367775
2012-03-24,3,DS5,2012-03-24_3_DS5,8,D08,D,8,18787,2.00E-11,1.15735165
2012-03-24,3,DS5,2012-03-24_3_DS5,8,A07,A,7,14562,2.00E-10,0.897075357
2012-03-24,3,DS5,2012-03-24_3_DS5,8,B07,B,7,18698,2.00E-10,1.151868907
2012-03-24,3,DS5,2012-03-24_3_DS5,8,C07,C,7,18777,2.00E-10,1.156735612
2012-03-24,3,DS5,2012-03-24_3_DS5,8,D07,D,7,19716,2.00E-10,1.214581633
2012-03-24,3,DS5,2012-03-24_3_DS5,8,A06,A,6,14683,2.00E-09,0.904529424
2012-03-24,3,DS5,2012-03-24_3_DS5,8,B06,B,6,20269,2.00E-09,1.248648565
2012-03-24,3,DS5,2012-03-24_3_DS5,8,C06,C,6,21359,2.00E-09,1.315796769
2012-03-24,3,DS5,2012-03-24_3_DS5,8,D06,D,6,21018,2.00E-09,1.294789854
2012-03-24,3,DS5,2012-03-24_3_DS5,8,A05,A,5,13267,2.00E-08,0.817298363
2012-03-24,3,DS5,2012-03-24_3_DS5,8,B05,B,5,18130,2.00E-08,1.116877917
2012-03-24,3,DS5,2012-03-24_3_DS5,8,C05,C,5,18478,2.00E-08,1.138316059
2012-03-24,3,DS5,2012-03-24_3_DS5,8,D05,D,5,18610,2.00E-08,1.146447768
2012-03-24,3,DS5,2012-03-24_3_DS5,8,A04,A,4,5778,2.00E-07,0.355947082
2012-03-24,3,DS5,2012-03-24_3_DS5,8,B04,B,4,7299,2.00E-07,0.449646548
2012-03-24,3,DS5,2012-03-24_3_DS5,8,C04,C,4,7972,2.00E-07,0.491105943
2012-03-24,3,DS5,2012-03-24_3_DS5,8,D04,D,4,7597,2.00E-07,0.468004497
2012-03-24,3,DS5,2012-03-24_3_DS5,8,A03,A,3,5303,2.00E-06,0.32668525
2012-03-24,3,DS5,2012-03-24_3_DS5,8,B03,B,3,7086,2.00E-06,0.436524926
2012-03-24,3,DS5,2012-03-24_3_DS5,8,C03,C,3,7206,2.00E-06,0.443917389
2012-03-24,3,DS5,2012-03-24_3_DS5,8,D03,D,3,6957,2.00E-06,0.428578029
2012-03-24,3,DS6,2012-03-24_3_DS6,8,E11,E,11,13703,0,1.185201202
2012-03-24,3,DS6,2012-03-24_3_DS6,8,F11,F,11,12351,0,1.068263887
2012-03-24,3,DS6,2012-03-24_3_DS6,8,G11,G,11,10761,0,0.930741453
2012-03-24,3,DS6,2012-03-24_3_DS6,8,H11,H,11,9432,0,0.815793457
2012-03-24,3,DS6,2012-03-24_3_DS6,8,E10,E,10,14592,2.00E-13,1.262092676
2012-03-24,3,DS6,2012-03-24_3_DS6,8,F10,F,10,14458,2.00E-13,1.250502735
2012-03-24,3,DS6,2012-03-24_3_DS6,8,G10,G,10,12227,2.00E-13,1.057538867
2012-03-24,3,DS6,2012-03-24_3_DS6,8,H10,H,10,10260,2.00E-13,0.887408913
2012-03-24,3,DS6,2012-03-24_3_DS6,8,E09,E,9,13614,2.00E-12,1.177503406
2012-03-24,3,DS6,2012-03-24_3_DS6,8,F09,F,9,13741,2.00E-12,1.188487902
2012-03-24,3,DS6,2012-03-24_3_DS6,8,G09,G,9,11298,2.00E-12,0.977187709
2012-03-24,3,DS6,2012-03-24_3_DS6,8,H09,H,9,10082,2.00E-12,0.87201332
2012-03-24,3,DS6,2012-03-24_3_DS6,8,E08,E,8,13043,2.00E-11,1.128116418
2012-03-24,3,DS6,2012-03-24_3_DS6,8,F08,F,8,13600,2.00E-11,1.176292516
2012-03-24,3,DS6,2012-03-24_3_DS6,8,G08,G,8,11944,2.00E-11,1.033061604
2012-03-24,3,DS6,2012-03-24_3_DS6,8,H08,H,8,11093,2.00E-11,0.95945683
2012-03-24,3,DS6,2012-03-24_3_DS6,8,E07,E,7,13548,2.00E-10,1.171794927
2012-03-24,3,DS6,2012-03-24_3_DS6,8,F07,F,7,13591,2.00E-10,1.175514087
2012-03-24,3,DS6,2012-03-24_3_DS6,8,G07,G,7,11824,2.00E-10,1.022682552
2012-03-24,3,DS6,2012-03-24_3_DS6,8,H07,H,7,12532,2.00E-10,1.083918957
2012-03-24,3,DS6,2012-03-24_3_DS6,8,E06,E,6,15647,2.00E-09,1.353341838
2012-03-24,3,DS6,2012-03-24_3_DS6,8,F06,F,6,14918,2.00E-09,1.2902891
2012-03-24,3,DS6,2012-03-24_3_DS6,8,G06,G,6,14049,2.00E-09,1.215127468
2012-03-24,3,DS6,2012-03-24_3_DS6,8,H06,H,6,11550,2.00E-09,0.998983718
2012-03-24,3,DS6,2012-03-24_3_DS6,8,E05,E,5,9683,2.00E-08,0.837502973
2012-03-24,3,DS6,2012-03-24_3_DS6,8,F05,F,5,10447,2.00E-08,0.903582935
2012-03-24,3,DS6,2012-03-24_3_DS6,8,G05,G,5,8547,2.00E-08,0.739247951
2012-03-24,3,DS6,2012-03-24_3_DS6,8,H05,H,5,7765,2.00E-08,0.671611132
2012-03-24,3,DS6,2012-03-24_3_DS6,8,E04,E,4,5844,2.00E-07,0.505459814
2012-03-24,3,DS6,2012-03-24_3_DS6,8,F04,F,4,5548,2.00E-07,0.479858153
2012-03-24,3,DS6,2012-03-24_3_DS6,8,G04,G,4,5300,2.00E-07,0.458408113
2012-03-24,3,DS6,2012-03-24_3_DS6,8,H04,H,4,4776,2.00E-07,0.413086254
2012-03-24,3,DS6,2012-03-24_3_DS6,8,E03,E,3,5211,2.00E-06,0.450710316
2012-03-24,3,DS6,2012-03-24_3_DS6,8,F03,F,3,5410,2.00E-06,0.467922244
2012-03-24,3,DS6,2012-03-24_3_DS6,8,G03,G,3,5108,2.00E-06,0.44180163
2012-03-24,3,DS6,2012-03-24_3_DS6,8,H03,H,3,4734,2.00E-06,0.409453586
2012-03-24,4,DS7,2012-03-24_4_DS7,8,A11,A,11,24265,0,0.837229363
2012-03-24,4,DS7,2012-03-24_4_DS7,8,B11,B,11,27747,0,0.957370827
2012-03-24,4,DS7,2012-03-24_4_DS7,8,C11,C,11,33319,0,1.149624774
2012-03-24,4,DS7,2012-03-24_4_DS7,8,D11,D,11,30599,0,1.055775037
2012-03-24,4,DS7,2012-03-24_4_DS7,8,A10,A,10,22102,2.00E-13,0.76259812
2012-03-24,4,DS7,2012-03-24_4_DS7,8,B10,B,10,31880,2.00E-13,1.099974122
2012-03-24,4,DS7,2012-03-24_4_DS7,8,C10,C,10,34311,2.00E-13,1.183852325
2012-03-24,4,DS7,2012-03-24_4_DS7,8,D10,D,10,33890,2.00E-13,1.169326318
2012-03-24,4,DS7,2012-03-24_4_DS7,8,A09,A,9,23897,2.00E-12,0.824532045
2012-03-24,4,DS7,2012-03-24_4_DS7,8,B09,B,9,29619,2.00E-12,1.021961529
2012-03-24,4,DS7,2012-03-24_4_DS7,8,C09,C,9,33663,2.00E-12,1.161494005
2012-03-24,4,DS7,2012-03-24_4_DS7,8,D09,D,9,31942,2.00E-12,1.102113344
2012-03-24,4,DS7,2012-03-24_4_DS7,8,A08,A,8,24361,2.00E-11,0.840541706
2012-03-24,4,DS7,2012-03-24_4_DS7,8,B08,B,8,31128,2.00E-11,1.07402743
2012-03-24,4,DS7,2012-03-24_4_DS7,8,C08,C,8,35033,2.00E-11,1.208763909
2012-03-24,4,DS7,2012-03-24_4_DS7,8,D08,D,8,34875,2.00E-11,1.203312344
2012-03-24,4,DS7,2012-03-24_4_DS7,8,A07,A,7,20883,2.00E-10,0.720538256
2012-03-24,4,DS7,2012-03-24_4_DS7,8,B07,B,7,30025,2.00E-10,1.035969982
2012-03-24,4,DS7,2012-03-24_4_DS7,8,C07,C,7,34922,2.00E-10,1.204934012
2012-03-24,4,DS7,2012-03-24_4_DS7,8,D07,D,7,33924,2.00E-10,1.170499439
2012-03-24,4,DS7,2012-03-24_4_DS7,8,A06,A,6,19385,2.00E-09,0.668851893
2012-03-24,4,DS7,2012-03-24_4_DS7,8,B06,B,6,32494,2.00E-09,1.12115932
2012-03-24,4,DS7,2012-03-24_4_DS7,8,C06,C,6,34481,2.00E-09,1.189717933
2012-03-24,4,DS7,2012-03-24_4_DS7,8,D06,D,6,33438,2.00E-09,1.1537307
2012-03-24,4,DS7,2012-03-24_4_DS7,8,A05,A,5,11154,2.00E-08,0.384852928
2012-03-24,4,DS7,2012-03-24_4_DS7,8,B05,B,5,19624,2.00E-08,0.677098249
2012-03-24,4,DS7,2012-03-24_4_DS7,8,C05,C,5,19868,2.00E-08,0.685517122
2012-03-24,4,DS7,2012-03-24_4_DS7,8,D05,D,5,20135,2.00E-08,0.694729578
2012-03-24,4,DS7,2012-03-24_4_DS7,8,A04,A,4,7423,2.00E-07,0.256120072
2012-03-24,4,DS7,2012-03-24_4_DS7,8,B04,B,4,11180,2.00E-07,0.385750022
2012-03-24,4,DS7,2012-03-24_4_DS7,8,C04,C,4,11517,2.00E-07,0.397377728
2012-03-24,4,DS7,2012-03-24_4_DS7,8,D04,D,4,11478,2.00E-07,0.396032088
2012-03-24,4,DS7,2012-03-24_4_DS7,8,A03,A,3,6662,2.00E-06,0.229862848
2012-03-24,4,DS7,2012-03-24_4_DS7,8,B03,B,3,10708,2.00E-06,0.369464332
2012-03-24,4,DS7,2012-03-24_4_DS7,8,C03,C,3,11229,2.00E-06,0.387440697
2012-03-24,4,DS7,2012-03-24_4_DS7,8,D03,D,3,10670,2.00E-06,0.368153196
2012-03-26,1,DS1,2012-03-26_1_DS1,9,A11,A,11,19515,0,0.898387598
2012-03-26,1,DS1,2012-03-26_1_DS1,9,B11,B,11,20403,0,0.939267341
2012-03-26,1,DS1,2012-03-26_1_DS1,9,C11,C,11,23058,0,1.061492249
2012-03-26,1,DS1,2012-03-26_1_DS1,9,D11,D,11,23913,0,1.100852812
2012-03-26,1,DS1,2012-03-26_1_DS1,9,A10,A,10,19970,5.12E-11,0.919333863
2012-03-26,1,DS1,2012-03-26_1_DS1,9,B10,B,10,21295,5.12E-11,0.980331227
2012-03-26,1,DS1,2012-03-26_1_DS1,9,C10,C,10,24765,5.12E-11,1.140075268
2012-03-26,1,DS1,2012-03-26_1_DS1,9,D10,D,10,23913,5.12E-11,1.100852812
2012-03-26,1,DS1,2012-03-26_1_DS1,9,A09,A,9,18495,2.56E-10,0.851431136
2012-03-26,1,DS1,2012-03-26_1_DS1,9,B09,B,9,23204,2.56E-10,1.068213468
2012-03-26,1,DS1,2012-03-26_1_DS1,9,C09,C,9,23512,2.56E-10,1.082392478
2012-03-26,1,DS1,2012-03-26_1_DS1,9,D09,D,9,22704,2.56E-10,1.045195594
2012-03-26,1,DS1,2012-03-26_1_DS1,9,A08,A,8,18205,1.28E-09,0.83808077
2012-03-26,1,DS1,2012-03-26_1_DS1,9,B08,B,8,23832,1.28E-09,1.097123917
2012-03-26,1,DS1,2012-03-26_1_DS1,9,C08,C,8,22408,1.28E-09,1.031569013
2012-03-26,1,DS1,2012-03-26_1_DS1,9,D08,D,8,24670,1.28E-09,1.135701873
2012-03-26,1,DS1,2012-03-26_1_DS1,9,A07,A,7,15219,6.40E-09,0.70061803
2012-03-26,1,DS1,2012-03-26_1_DS1,9,B07,B,7,20604,6.40E-09,0.948520526
2012-03-26,1,DS1,2012-03-26_1_DS1,9,C07,C,7,19736,6.40E-09,0.908561498
2012-03-26,1,DS1,2012-03-26_1_DS1,9,D07,D,7,16637,6.40E-09,0.765896719
2012-03-26,1,DS1,2012-03-26_1_DS1,9,A06,A,6,8387,3.20E-08,0.386101808
2012-03-26,1,DS1,2012-03-26_1_DS1,9,B06,B,6,10475,3.20E-08,0.482224447
2012-03-26,1,DS1,2012-03-26_1_DS1,9,C06,C,6,9346,3.20E-08,0.430250089
2012-03-26,1,DS1,2012-03-26_1_DS1,9,D06,D,6,8855,3.20E-08,0.407646538
2012-03-26,1,DS1,2012-03-26_1_DS1,9,A05,A,5,7052,1.60E-07,0.324644086
2012-03-26,1,DS1,2012-03-26_1_DS1,9,B05,B,5,7632,1.60E-07,0.351344819
2012-03-26,1,DS1,2012-03-26_1_DS1,9,C05,C,5,7040,1.60E-07,0.324091657
2012-03-26,1,DS1,2012-03-26_1_DS1,9,D05,D,5,8437,1.60E-07,0.388403595
2012-03-26,1,DS1,2012-03-26_1_DS1,9,A04,A,4,6760,8.00E-07,0.311201648
2012-03-26,1,DS1,2012-03-26_1_DS1,9,B04,B,4,8417,8.00E-07,0.38748288
2012-03-26,1,DS1,2012-03-26_1_DS1,9,C04,C,4,8339,8.00E-07,0.383892092
2012-03-26,1,DS1,2012-03-26_1_DS1,9,D04,D,4,6842,8.00E-07,0.314976579
2012-03-26,1,DS1,2012-03-26_1_DS1,9,A03,A,3,6846,4.00E-06,0.315160722
2012-03-26,1,DS1,2012-03-26_1_DS1,9,B03,B,3,8257,4.00E-06,0.380117161
2012-03-26,1,DS1,2012-03-26_1_DS1,9,C03,C,3,8072,4.00E-06,0.371600548
2012-03-26,1,DS1,2012-03-26_1_DS1,9,D03,D,3,6442,4.00E-06,0.296562281
2012-03-26,1,DS2,2012-03-26_1_DS2,9,E11,E,11,27476,0,1.05511554
2012-03-26,1,DS2,2012-03-26_1_DS2,9,F11,F,11,31401,0,1.205840846
2012-03-26,1,DS2,2012-03-26_1_DS2,9,G11,G,11,23253,0,0.892946632
2012-03-26,1,DS2,2012-03-26_1_DS2,9,H11,H,11,22033,0,0.846096983
2012-03-26,1,DS2,2012-03-26_1_DS2,9,E10,E,10,30714,5.12E-11,1.179459117
2012-03-26,1,DS2,2012-03-26_1_DS2,9,F10,F,10,29744,5.12E-11,1.142209806
2012-03-26,1,DS2,2012-03-26_1_DS2,9,G10,G,10,23730,5.12E-11,0.911264076
2012-03-26,1,DS2,2012-03-26_1_DS2,9,H10,H,10,22264,5.12E-11,0.854967695
2012-03-26,1,DS2,2012-03-26_1_DS2,9,E09,E,9,33706,2.56E-10,1.294355961
2012-03-26,1,DS2,2012-03-26_1_DS2,9,F09,F,9,28521,2.56E-10,1.095244953
2012-03-26,1,DS2,2012-03-26_1_DS2,9,G09,G,9,26622,2.56E-10,1.022320786
2012-03-26,1,DS2,2012-03-26_1_DS2,9,H09,H,9,23631,2.56E-10,0.907462343
2012-03-26,1,DS2,2012-03-26_1_DS2,9,E08,E,8,35131,1.28E-09,1.349077888
